time/fps,time/time_elapsed,time/total timesteps,rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates
102,7723,788664,-141.93016947,7130,104.27,61.692138105693616,0.0001,94.85127998800839,784778
102,7733,789975,-144.19160569,7140,105.96,42.201938159882076,0.0001,96.02784777444506,785770
102,7748,791285,-145.80276714,7150,107.36,22.157514224630415,0.0001,94.90605875651042,787351
102,7755,792216,-148.94291458,7160,108.0,101.94820861696448,0.0001,94.2325133956781,788149
102,7768,793243,-146.37440643999997,7170,108.81,25.212122635985352,0.0001,94.79540811993473,789477
102,7776,794370,-151.59422752000003,7180,111.64,26.12664477457136,0.0001,94.29243182495937,790030
102,7790,795483,-150.27433073999998,7190,112.45,34.3650093890251,0.0001,95.09146712547125,791593
102,7799,796615,-151.89081879000003,7200,114.52,20.26970985896869,0.0001,94.4024134657118,792454
102,7814,797871,-150.41005478,7210,115.1,92.61056233134808,0.0001,95.22178159441266,794044
102,7822,798884,-147.17899375,7220,113.61,16.341937512841845,0.0001,94.94768047816862,794760
102,7837,800091,-149.41925125,7230,114.27,28.697255589546412,0.0001,94.76117626971791,796216
102,7844,801283,-151.53828732000002,7240,113.08,48.96746688005401,0.0001,94.47251977687928,796906
102,7856,802079,-143.79465172000002,7250,107.94,44.54066963934562,0.0001,95.45086659176249,798162
102,7864,803018,-139.48275405,7260,108.02,12.42172196769174,0.0001,94.29119231484152,798891
102,7877,803967,-141.70472082000003,7270,107.24,43.462255624907094,0.0001,94.91962798129637,800109
102,7884,804867,-136.5890167,7280,104.97,62.04322378285281,0.0001,94.44919772915073,800805
102,7898,806135,-140.82062353000003,7290,106.52,21.57634689215291,0.0001,93.63426380488225,802100
102,7906,807134,-142.45738088,7300,105.19,29.745422455030404,0.0001,94.80193697887918,803003
102,7917,808039,-141.51958108,7310,101.68,10.002400021804007,0.0001,95.28822319967705,804189
102,7925,809220,-142.7959606,7320,103.36,54.67869472503662,0.0001,94.36018286484938,805022
102,7938,810281,-139.69616785,7330,101.9,28.440108878475062,0.0001,94.07204515971834,806388
102,7947,811432,-135.94500285,7340,101.49,34.56653555906736,0.0001,94.66659578176645,807252
102,7959,812358,-136.20451584,7350,102.79,29.601599866065428,0.0001,92.29733176853345,808510
102,7967,813525,-142.18547653999997,7360,105.07,23.511629920040946,0.0001,95.06263684051964,809287
102,7979,814385,-137.14210887999997,7370,104.18,37.70241922898726,0.0001,94.49997590960878,810611
102,7987,815513,-142.81205384999998,7380,106.46,60.60979888313695,0.0001,93.36501144859861,811387
102,7997,816436,-136.63945614,7390,103.01,16.4845685037053,0.0001,93.5980453491211,812527
102,8009,817797,-137.78692286999998,7400,106.63,19.29716118890792,0.0001,94.21303400397301,813571
102,8025,819264,-143.25952067,7410,112.25,117.05837597349276,0.0001,94.43227322254117,815267
102,8032,819962,-140.55142046,7420,107.42,21.469053878440512,0.0001,94.17442694055029,816051
102,8043,821164,-142.4451399,7430,108.83,27.444569375779892,0.0001,93.48422753097664,817208
102,8054,822418,-145.43769867,7440,109.86,36.70151746849488,0.0001,93.31565203407938,818231
102,8068,823737,-153.71386771,7450,113.79,60.39878738142355,0.0001,93.36916582046017,819759
102,8077,824773,-150.13230700000003,7460,112.48,38.31859761725363,0.0001,94.70113079131596,820674
102,8089,825733,-152.31710912000003,7470,113.48,57.743464536137054,0.0001,94.13584566116333,821893
102,8097,826971,-152.55029016999998,7480,114.58,48.57637847866024,0.0001,93.71403751304433,822747
102,8108,827853,-152.85190033,7490,114.17,137.5725584283788,0.0001,93.16471339286642,823955
102,8117,828844,-149.55874321000002,7500,110.47,15.86015765426695,0.0001,93.68105404875999,824796
102,8128,829845,-143.31999779,7510,105.81,96.29962241069963,0.0001,94.38073675511247,825933
102,8137,830921,-149.08889514,7520,109.59,27.3218383553471,0.0001,93.0688021512842,826840
102,8150,832229,-149.93622013,7530,110.65,31.430999659805845,0.0001,93.13140339828564,828166
102,8160,833266,-144.24890514,7540,108.48,49.57017485715702,0.0001,93.81359671547774,829273
102,8173,834666,-144.24481479,7550,109.29,57.299949929414204,0.0001,93.3621056916698,830652
102,8184,835718,-145.29123464,7560,109.45,128.76532101010744,0.0001,93.34252294377323,831656
102,8197,837009,-148.46246959,7570,112.76,62.941216245148006,0.0001,93.71737129136872,833092
102,8206,838064,-147.13053746,7580,110.93,13.655698613917574,0.0001,93.7764479171398,833969
102,8218,839229,-151.56279263,7590,113.76,64.30577098714174,0.0001,92.4380351157084,835280
102,8227,840201,-154.66625882999998,7600,113.57,19.67353941006249,0.0001,93.48096794256286,836111
102,8240,841296,-157.12115429,7610,114.51,53.610128682146794,0.0001,93.32816642843267,837348
102,8250,842402,-156.56071024,7620,114.81,22.383355545500915,0.0001,93.13937334219615,838226
102,8263,843619,-159.93493781,7630,113.9,94.67306960432356,0.0001,93.54147699827789,839722
102,8271,844873,-164.20469954,7640,116.07,15.271741482297694,0.0001,92.66510719784422,840491
102,8286,845843,-157.85362421,7650,111.77,21.486908078193665,0.0001,92.87827151162284,842099
102,8293,846840,-155.28073008000004,7660,111.22,53.4472114404498,0.0001,93.19283329554966,842818
102,8304,847833,-156.83841954000002,7670,108.24,40.29154846929109,0.0001,92.99522771690097,843936
102,8312,849018,-161.62966054000003,7680,109.54,27.133317151916362,0.0001,92.60545317034855,844679
102,8328,850434,-167.02733374,7690,112.05,32.534947843486094,0.0001,92.76378998641705,846470
102,8340,851544,-163.94661588,7700,113.43,22.80501435514082,0.0001,93.4700387318929,847514
102,8353,852916,-168.96504485999998,7710,116.2,35.746976930151874,0.0001,92.39895696754,848975
102,8361,853988,-165.97461084999998,7720,115.86,22.38938058294901,0.0001,93.25723849660982,849785
102,8374,854938,-157.31284558,7730,113.19,29.600090583165485,0.0001,93.88566446785975,851074
102,8381,856017,-153.87843815,7740,111.44,91.47166895920458,0.0001,93.09211730957031,851783
102,8394,857200,-159.99780742000002,7750,113.57,28.64061249697886,0.0001,92.77237510043243,853191
102,8401,858073,-160.13401206999998,7760,112.33,20.06968449368889,0.0001,92.46288921214916,853997
102,8413,859167,-157.1274317,7770,113.34,21.13831344776508,0.0001,92.25869564299887,855257
102,8421,860131,-160.79172315,7780,111.13,31.428360966203126,0.0001,93.27121671370274,856012
102,8435,861142,-151.93448641999998,7790,107.08,33.530001008891624,0.0001,92.45860837474805,857248
102,8443,862123,-151.82090982,7800,105.79,23.552877015992017,0.0001,92.18071524806754,858105
102,8457,863220,-145.68989067,7810,103.04,43.934775623115335,0.0001,93.54131485535218,859257
102,8466,864302,-146.14736481999998,7820,103.14,41.02734923486265,0.0001,93.34295875667908,860220
102,8479,865446,-150.99783978,7830,105.08,24.96114980423781,0.0001,92.36506548794833,861485
102,8487,866316,-147.35673414000001,7840,102.99,35.78775412813602,0.0001,93.53313298718683,862224
102,8499,867390,-143.34375724999998,7850,101.9,51.318401334531636,0.0001,93.20712047628223,863363
102,8512,868671,-152.20789248999998,7860,105.98,17.94273600459523,0.0001,92.2254223806578,864576
102,8523,869484,-149.75725756,7870,103.17,51.777355018738774,0.0001,91.18292256016885,865621
102,8533,870694,-142.23110171,7880,105.63,33.786202002766466,0.0001,92.84216221500205,866513
101,8547,871626,-141.67750591,7890,104.84,37.60897730202075,0.0001,91.53334070673053,867742
101,8558,872602,-141.72507549000002,7900,104.79,21.335632612830715,0.0001,91.9047089292292,868613
101,8571,873605,-141.13664216,7910,103.85,58.4341591578811,0.0001,92.19885658150288,869660
101,8586,874843,-144.0928067,7920,105.41,56.33513988472345,0.0001,92.29229904535248,870571
101,8604,876025,-145.75673206,7930,105.79,30.96772801425655,0.0001,93.11708946803107,872000
101,8620,877265,-152.92106035,7940,109.49,51.66960198207966,0.0001,92.46833134623407,873195
101,8636,878693,-156.76890126,7950,113.03,38.70366641937979,0.0001,92.220772181575,874696
101,8648,879595,-152.40166448,7960,109.24,22.49685194162749,0.0001,92.75425319534412,875613
101,8663,881100,-188.72561904000003,7970,116.16,30.896138648613437,0.0001,92.83104476430057,877161
101,8672,882212,-187.42284353,7980,115.18,35.93921894250914,0.0001,92.23390330298473,878003
101,8688,883318,-187.98425235,7990,116.92,41.3911823716696,0.0001,92.6669529869443,879341
101,8706,884710,-195.17908259,8000,121.08,17.362483157051933,0.0001,92.8132416659562,880676
101,8721,885903,-196.4440307,8010,122.98,52.83359300307114,0.0001,92.93138442770407,881990
101,8733,887254,-195.40361429000004,8020,124.11,32.078889271250944,0.0001,91.97823906614069,883106
101,8749,888508,-193.12574074,8030,124.83,142.92771589580704,0.0001,91.71084117889404,884614
101,8758,889730,-191.44584881000003,8040,124.65,16.296846048119143,0.0001,92.06925689068038,885539
101,8776,890958,-196.38036558,8050,122.65,28.049687307987487,0.0001,93.47386793656783,887098
101,8785,892123,-199.77245663999997,8060,125.28,54.850058288010864,0.0001,91.93856911317205,887961
101,8801,893225,-167.54130695000003,8070,121.25,40.287255279139465,0.0001,92.27971450420989,889376
101,8809,894251,-168.59434902,8080,120.39,45.62141129735951,0.0001,92.11184786875313,890053
101,8824,895298,-177.81327032,8090,119.8,21.099854928717765,0.0001,91.45025342131314,891475
101,8835,896459,-173.24781477999997,8100,117.49,117.41041802116062,0.0001,92.45826752241268,892285
101,8850,897576,-173.88384837,8110,116.73,29.655713327469364,0.0001,91.91386096980295,893639
101,8861,898856,-181.87623961999998,8120,116.02,19.790153590362635,0.0001,91.09393458775112,894599
101,8873,899854,-179.32507617,8130,113.46,18.419940964456952,0.0001,90.7177996110688,895983
101,8883,901107,-179.95731270999997,8140,113.77,21.37699816777156,0.0001,92.38091571514423,896892
101,8895,901993,-170.23721485,8150,110.35,33.501682097068574,0.0001,91.92265347072056,898085
101,8905,903406,-167.59707508,8160,112.83,41.36518547564906,0.0001,92.26646601724968,899157
101,8923,904682,-168.89901070000005,8170,114.57,31.466621706041238,0.0001,92.24686377892128,900716
101,8933,905592,-163.52394088,8180,113.41,40.980572353709825,0.0001,91.26062306490812,901426
101,8952,907325,-164.01602628,8190,120.27,44.053058024577176,0.0001,91.15198212114784,903273
101,8963,908459,-167.89419328999998,8200,120.0,68.37950525226363,0.0001,92.31028674022261,904151
101,8977,909449,-164.46937534,8210,118.73,38.33756286632724,0.0001,91.31329694608363,905464
101,8986,910606,-155.44489818999998,8220,117.5,186.9839437960055,0.0001,91.19883791605632,906371
101,9004,911732,-155.35658152,8230,118.78,27.592701124560282,0.0001,91.29253178997769,907673
101,9016,912814,-153.73611591000002,8240,117.07,23.237647573968882,0.0001,91.46356335020901,908652
101,9026,913639,-151.48203989,8250,116.46,24.621340360396946,0.0001,90.86294477413863,909763
101,9035,914772,-149.72793260999998,8260,113.66,53.71445041486662,0.0001,91.29635118458368,910661
101,9047,915650,-145.26872544000003,8270,109.68,55.18458253856741,0.0001,91.51820047415939,911853
101,9055,916679,-148.08345996000003,8280,110.87,70.49491649563029,0.0001,92.06064061285223,912605
101,9067,917916,-140.63318153,8290,105.91,54.797990811443746,0.0001,90.89746090418387,913918
101,9079,919329,-138.80585693,8300,108.7,43.658770289162334,0.0001,91.58528030915157,915066
101,9091,920148,-136.18901209,8310,106.99,34.051622772216795,0.0001,91.03290251681679,916221
101,9100,921170,-137.41732566000002,8320,105.64,44.82348325733255,0.0001,91.61986410958427,917031
101,9114,922307,-138.02614025,8330,105.75,45.08993243689489,0.0001,91.18039595478713,918339
101,9124,923351,-136.72611031000002,8340,105.37,29.288366637078884,0.0001,91.10596738789415,919251
101,9136,924249,-137.95384725000002,8350,106.1,18.88743079625643,0.0001,90.82655279452985,920487
101,9143,925295,-136.76700434999998,8360,105.23,46.397083635513596,0.0001,91.20688277024489,921165
101,9155,926047,-134.80642735,8370,103.97,53.798919990456845,0.0001,90.55874324489284,922258
101,9166,927472,-141.79528082,8380,107.93,16.872939375943915,0.0001,92.28890313042535,923189
101,9179,928537,-140.12682557,8390,106.21,17.299818981152313,0.0001,90.50225422932552,924602
101,9188,929560,-137.88154467,8400,102.31,32.25439571811114,0.0001,90.29419112205505,925260
101,9208,930751,-141.1882445,8410,106.03,18.516846693668167,0.0001,91.1331671095386,926794
101,9222,932135,-144.30375304999998,8420,109.65,33.79482949756441,0.0001,91.11173886015214,927875
101,9236,933096,-141.88831676,8430,107.89,29.75377538965808,0.0001,90.78231583701239,929221
101,9245,934317,-146.52464736,8440,109.66,72.94574517359229,0.0001,91.09315484145591,930008
101,9259,935629,-152.91939839999998,8450,113.8,28.34001735296883,0.0001,91.04705851565126,931592
101,9269,936828,-153.86106243,8460,115.33,81.257565705173,0.0001,90.50435598595554,932604
101,9282,937982,-161.37166867000002,8470,119.35,32.45407682562631,0.0001,90.70746657961891,933987
101,9294,939386,-161.73788873,8480,119.14,52.71755197877297,0.0001,90.69508514404296,935177
101,9308,940594,-164.39878233,8490,120.57,23.40154834478268,0.0001,90.94709889575688,936667
101,9316,941745,-167.5514656,8500,121.85,24.76045372623137,0.0001,92.04666022204478,937484
101,9333,942950,-173.91331448999998,8510,121.99,31.957683180486878,0.0001,90.27763208497727,939023
101,9343,944240,-175.95131884999998,8520,121.05,28.858172560580087,0.0001,90.86453794821715,940036
101,9354,945070,-177.41457618,8530,119.74,21.283203280068996,0.0001,90.31074897102688,941207
101,9363,946121,-173.33585631999998,8540,118.04,22.70976689693326,0.0001,90.90557811443622,942084
101,9373,947210,-169.09816138,8550,115.81,19.139520109888494,0.0001,90.85780247279575,943161
101,9383,948246,-168.53521824,8560,114.18,56.86364591386583,0.0001,90.94930289995553,944143
101,9396,949613,-172.20916508,8570,116.31,60.26128134046282,0.0001,90.54457194010416,945600
101,9405,950798,-169.23515571,8580,114.12,71.77092271680418,0.0001,91.464335134755,946536
101,9419,951932,-172.47752577000003,8590,113.38,18.32607452657692,0.0001,90.40437275654561,948024
101,9424,952715,-166.57800844000002,8600,109.7,72.35939975257392,0.0001,91.8354800104381,948632
101,9440,954006,-164.50415723000003,8610,110.56,65.02534580517101,0.0001,90.94345193582254,950049
101,9452,955068,-161.52139135,8620,108.28,32.742366703562325,0.0001,91.08062708025147,950873
101,9464,956106,-162.82332716000002,8630,110.36,23.761385718888366,0.0001,90.93252609823352,952226
101,9472,957125,-161.53378763,8640,110.04,60.40120254684172,0.0001,90.18705539999848,952965
101,9485,958201,-163.62971011,8650,109.91,59.31817484768954,0.0001,90.56369906338779,954265
101,9495,959475,-165.20524047000004,8660,112.29,29.51883069555558,0.0001,90.42123807840679,955234
101,9508,960491,-159.37702208,8670,108.78,24.061269153066043,0.0001,90.69914412298122,956546
101,9518,961477,-157.01521866000002,8680,106.79,27.709439333553973,0.0001,90.11739138899178,957580
101,9527,962389,-150.56294927000002,8690,104.57,25.661568647373223,0.0001,90.16887797281414,958587
101,9536,963644,-159.95100113,8700,109.29,35.139898771899084,0.0001,90.05173034667969,959502
101,9549,964814,-163.99331163,8710,108.08,44.560176529296456,0.0001,90.5619788235181,960850
101,9559,965897,-159.38367665,8720,108.29,58.9477258978873,0.0001,90.4994745116303,961781
100,9573,966864,-157.75736231000002,8730,107.58,38.84874048772848,0.0001,90.12969038679793,963079
101,9580,967990,-162.42590340999996,8740,108.65,32.971010994695106,0.0001,89.40605390144117,963751
101,9592,969047,-162.70321866,8750,108.46,60.71363694081188,0.0001,90.39381583961281,965082
101,9602,970355,-165.36014570999998,8760,108.8,21.811667665901027,0.0001,90.3969704402433,966096
101,9615,971342,-166.57639878,8770,108.51,27.55875803932311,0.0001,90.77127440432285,967383
101,9624,972604,-166.47688656999998,8780,111.27,40.75455165771117,0.0001,89.43449591274918,968371
101,9637,973527,-166.44920218000004,8790,111.38,27.24868030157703,0.0001,90.73751117193211,969726
101,9647,974623,-170.40936923,8800,109.79,51.252990019569324,0.0001,90.03046642650257,970501
101,9657,975487,-159.67015346999997,8810,106.73,42.17300034252973,0.0001,89.78166034657468,971659
101,9664,976642,-163.27860675000002,8820,107.45,23.6003999100175,0.0001,90.55467849554017,972342
101,9681,977970,-170.10477478,8830,111.06,156.5412879221434,0.0001,90.00519272133157,973931
101,9694,979248,-190.93382146,8840,112.58,17.535784711440403,0.0001,90.77076228459676,975065
100,9707,980415,-191.40599086999998,8850,113.68,59.42052233017097,0.0001,90.01616393913658,976512
101,9716,981490,-192.51244129,8860,111.35,21.2237652011603,0.0001,88.8177831696301,977382
100,9728,982514,-188.12912430999998,8870,111.72,20.003800252588785,0.0001,90.73953456413454,978656
101,9736,983683,-189.57703016,8880,110.79,42.4015881698019,0.0001,90.01978095713604,979441
101,9749,984732,-194.86508793999997,8890,112.05,25.212601983940207,0.0001,89.6497684101482,980816
101,9759,985988,-192.31023201,8900,113.65,34.676138496723304,0.0001,88.61815363047074,981908
101,9771,987054,-195.2653816,8910,115.67,35.730624616617895,0.0001,90.26202111495168,983118
101,9780,988194,-192.62475288000002,8920,115.52,87.93442890482041,0.0001,89.91504998808925,983986
101,9793,989291,-196.97699945,8930,113.21,87.6161136284149,0.0001,89.84302732476777,985390
101,9802,990235,-170.91685646000002,8940,109.87,28.501027315855026,0.0001,89.73524405406071,986205
101,9812,991129,-168.43459806,8950,107.14,83.83992060983037,0.0001,90.44840612756201,987300
101,9821,992241,-164.88123035,8960,107.51,26.052420349594968,0.0001,90.06992804485819,988105
101,9833,993199,-163.57132657000002,8970,106.85,37.826781367467454,0.0001,89.07362960056706,989235
101,9842,994205,-160.49540074,8980,105.22,38.92397528608542,0.0001,89.63291280962564,990163
101,9852,995181,-158.20777546000002,8990,104.49,29.19536953437619,0.0001,90.39662128541528,991253
101,9862,996412,-151.38772944,9000,104.24,46.31991947064033,0.0001,88.78579946664664,992262
101,9875,997473,-152.8231691,9010,104.19,22.675432445846987,0.0001,88.87750125671766,993548
101,9884,998587,-153.50199638,9020,103.93,45.38772409317341,0.0001,90.0657616797914,994479
101,9894,999591,-141.86597057,9030,103.0,64.75464344563457,0.0001,89.2370212854964,995570
101,9906,1000908,-148.53512568,9040,106.73,59.08256971276947,0.0001,89.19283094656154,996772
101,9916,1001792,-145.50574158,9050,106.63,61.85101546836826,0.0001,88.5940085934921,997918
101,9926,1003017,-146.30009045999998,9060,107.76,49.481649205246136,0.0001,87.59655900728904,998759
101,9940,1004112,-150.39248476999998,9070,109.13,24.496794271039533,0.0001,86.16008775728243,1000221
101,9950,1005399,-163.92881782,9080,111.94,64.26204479330838,0.0001,84.57014616409151,1001042
100,9967,1006537,-167.37990812,9090,113.56,21.932225350829974,0.0001,75.97545920622633,1002795
101,9972,1007636,-165.63851724,9100,112.24,35.819705312214204,0.0001,76.73835031609786,1003216
101,9986,1008835,-172.38531082999998,9110,113.62,15.180201323564388,0.0001,75.02734009293485,1004842
101,9996,1010129,-179.76923237,9120,115.42,31.052310369632863,0.0001,74.807218975491,1005715
101,10012,1011265,-183.81182968000002,9130,116.74,33.895385182200805,0.0001,73.97866624445254,1007483
101,10020,1012243,-177.45788882000005,9140,113.35,23.626456536085907,0.0001,73.3742733640534,1008335
100,10035,1013542,-190.69098487999997,9150,117.5,16.7708293165329,0.0001,73.21171541256001,1009560
101,10047,1014974,-193.07961907000004,9160,119.57,24.81214227905012,0.0001,71.52646761071192,1010723
101,10060,1016193,-192.89127479,9170,120.81,32.1433278799057,0.0001,68.91748058795929,1012131
100,10071,1017245,-182.00043589999993,9180,118.46,17.735865117158244,0.0001,67.19676414158033,1013170
100,10083,1018257,-177.66397247999993,9190,117.2,16.69993518159381,0.0001,66.59944290926806,1014288
100,10093,1019383,-177.18986348,9200,117.47,16.36672319811444,0.0001,65.98434020641238,1015339
100,10104,1020375,-167.86571726,9210,115.4,23.019341905540394,0.0001,65.12400166292369,1016522
101,10114,1021606,-161.58665397000001,9220,114.77,17.365015790835415,0.0001,65.14066880878649,1017398
100,10126,1022686,-159.71783139000001,9230,114.21,16.10033697156764,0.0001,63.69861077854776,1018735
101,10135,1023769,-161.55547164,9240,115.26,17.684940790996873,0.0001,63.47784236289935,1019567
100,10149,1024972,-152.95164439,9250,114.3,19.79356903981681,0.0001,62.47545332860465,1020993
100,10156,1025834,-145.15565963,9260,108.6,19.79461910611107,0.0001,62.254340969786355,1021708
100,10169,1026877,-147.50138651,9270,106.84,14.480374933180963,0.0001,60.8490905002575,1023018
100,10178,1027869,-145.26244375,9280,106.24,18.86588141232601,0.0001,60.81290944963054,1023860
100,10188,1028718,-140.77565131999998,9290,104.61,13.843878267896272,0.0001,60.3261196302331,1024796
100,10198,1029786,-141.84563129,9300,104.03,20.350249758703196,0.0001,59.87423908279603,1025809
100,10208,1030764,-144.31395296,9310,103.89,17.854423227310182,0.0001,58.93174878438314,1026830
100,10215,1031581,-137.9739803,9320,99.75,14.184140141417341,0.0001,58.89170700166284,1027524
100,10226,1032492,-135.60229133,9330,98.06,23.55906098827762,0.0001,58.47946741364219,1028623
100,10237,1033658,-137.83793310000001,9340,98.89,16.849624499813668,0.0001,58.567310321727184,1029600
100,10247,1034683,-137.92104070000002,9350,97.11,14.609640972636571,0.0001,58.33600318766086,1030681
100,10258,1035762,-140.83300633000002,9360,99.28,12.931626228962914,0.0001,57.79558338553218,1031750
100,10271,1036901,-138.7605258,9370,100.24,16.29581437215789,0.0001,57.3716513659503,1032958
100,10278,1037686,-134.09972181999998,9380,98.17,13.338868812775948,0.0001,56.9636514153279,1033692
100,10289,1038690,-139.14173527,9390,99.72,22.212447605318236,0.0001,56.27667375854017,1034867
100,10298,1040059,-144.3827735,9400,102.73,13.58314824149209,0.0001,55.84782583848485,1035785
100,10314,1041364,-145.01147656,9410,106.0,17.343797004541234,0.0001,55.20446301921539,1037582
100,10321,1042421,-148.98993308000001,9420,108.4,11.637109497058317,0.0001,54.434507621909084,1038261
100,10335,1043757,-159.71954971000002,9430,112.65,11.813138651539349,0.0001,53.86749822828505,1039751
101,10344,1044794,-156.44903821999998,9440,111.36,12.766609892086786,0.0001,53.946634508215865,1040636
100,10360,1046141,-160.36310663000003,9450,114.58,12.820339015885896,0.0001,52.804992934635706,1042231
100,10367,1046902,-155.00045838999998,9460,111.4,12.872124872424386,0.0001,52.92670765790072,1042967
100,10377,1047874,-152.01521584,9470,109.73,12.256937948414977,0.0001,52.75137256236559,1043996
100,10388,1049131,-159.11799875,9480,114.45,12.935539868413185,0.0001,51.69146839063995,1044877
100,10403,1050284,-161.65331251,9490,115.94,12.768620324513268,0.0001,50.89198924877025,1046274
100,10413,1051422,-154.70540085000002,9500,113.63,12.068281269910043,0.0001,51.1404909501996,1047271
100,10426,1052364,-152.38886602,9510,110.0,11.832007554144347,0.0001,50.26841007579457,1048578
100,10433,1053551,-154.88896046999997,9520,111.3,12.403083792418725,0.0001,49.72803791844568,1049343
100,10448,1054543,-143.90136485999997,9530,107.86,12.28230832992716,0.0001,49.093560644920835,1050734
100,10453,1055175,-137.85162570999998,9540,103.81,12.664616444716753,0.0001,48.56267120664483,1051229
100,10464,1056120,-128.17355747999997,9550,99.79,11.758660665700134,0.0001,47.96337122312734,1052231
100,10474,1057221,-134.77278352,9560,103.19,12.836103841697142,0.0001,47.59492677200672,1053104
100,10486,1058339,-137.29710208000003,9570,104.65,12.048501815795898,0.0001,46.783633903220846,1054375
100,10495,1059575,-141.11264622000002,9580,104.44,12.416021049824531,0.0001,46.7516793050039,1055352
100,10514,1060781,-140.17032846,9590,104.97,11.708692081983049,0.0001,46.29053295359892,1056879
100,10525,1062007,-142.61748853,9600,105.85,12.171323896179818,0.0001,46.03700254803245,1057868
100,10542,1063349,-147.56097104999998,9610,109.85,11.962307043842502,0.0001,45.35793381804353,1059450
100,10551,1064716,-149.9907679,9620,111.65,11.776911602532568,0.0001,44.72707842992357,1060431
100,10564,1065746,-157.81861909,9630,112.03,11.322831064355071,0.0001,44.23386742571275,1061848
100,10571,1066739,-164.02747463,9640,115.64,11.894939519488622,0.0001,44.09553774097298,1062558
100,10586,1068062,-173.04599645,9650,119.42,11.932902922997108,0.0001,43.5329292003925,1064206
100,10592,1068970,-169.42636750000003,9660,117.49,12.069503175268927,0.0001,43.50463990684894,1064781
100,10604,1069995,-170.51984224,9670,116.56,11.648311318605193,0.0001,42.88559294752934,1066024
100,10613,1071289,-168.71794111999995,9680,117.14,12.176080707796997,0.0001,42.65087154933384,1067048
100,10630,1072416,-165.21424866,9690,116.35,12.07743817761413,0.0001,41.9750283254336,1068455
100,10640,1073622,-164.02897625999998,9700,116.15,12.104716189386565,0.0001,41.34601954232275,1069457
100,10654,1074723,-162.08879626,9710,113.74,11.713879588473539,0.0001,41.00679471139951,1070945
100,10660,1075898,-161.88415717,9720,111.82,11.765157241662012,0.0001,40.6862583955129,1071620
100,10673,1077108,-163.84210453999995,9730,113.62,11.874541494882468,0.0001,40.23931201299032,1073104
100,10684,1078248,-173.60028207,9740,115.09,12.768591331938902,0.0001,40.19139862060547,1074133
100,10698,1079439,-172.54818115999998,9750,113.77,11.860353815421629,0.0001,39.61098210195477,1075610
100,10707,1080749,-184.01626118000001,9760,117.79,11.457410344991597,0.0001,39.29400128426312,1076494
100,10722,1081931,-183.23152716999996,9770,119.36,11.993364734425704,0.0001,39.02276653214997,1078095
100,10731,1082817,-175.71916102000003,9780,115.28,11.58322172505515,0.0001,38.94872007564623,1078817
100,10743,1083991,-179.52300765999996,9790,115.75,11.89752085019002,0.0001,38.70707540596481,1080103
100,10750,1084963,-178.63969501999998,9800,113.41,11.136186198692101,0.0001,38.69564226183588,1080860
100,10762,1086086,-180.47452184000005,9810,113.63,11.3876975816963,0.0001,38.360511627872434,1082173
100,10772,1087373,-179.10524827,9820,114.75,12.123085257306338,0.0001,38.238630789297595,1083137
100,10783,1088246,-173.19877930999996,9830,111.38,11.621673133823421,0.0001,37.94728496524837,1084390
100,10792,1089451,-164.73413347999997,9840,112.03,11.999975711691613,0.0001,37.77690399394316,1085280
100,10808,1090858,-166.00047534,9850,114.19,11.843716390797349,0.0001,37.58905598374664,1086883
100,10818,1091890,-155.50071306,9860,111.41,11.31893024745165,0.0001,37.34561617170061,1087702
100,10830,1092765,-155.44880146000003,9870,108.34,11.629367989817942,0.0001,36.7524095234118,1088943
100,10838,1093819,-159.84060876,9880,110.02,10.608451714943413,0.0001,36.45674567822589,1089694
100,10854,1094948,-158.71517612999997,9890,109.57,11.08008608673558,0.0001,36.380597455573806,1091085
100,10862,1095979,-157.32312089,9900,110.16,11.01662104449621,0.0001,36.31632581571253,1091784
100,10874,1096964,-152.63545969,9910,108.78,11.08255302751219,0.0001,36.094254871209465,1093105
100,10885,1098532,-158.25833587,9920,111.59,10.91198911562235,0.0001,35.90137394393873,1094138
100,10900,1099686,-159.03352282,9930,114.4,11.01220517892104,0.0001,35.611228148861706,1095769
100,10909,1100758,-158.50104008,9940,113.07,10.947173885966457,0.0001,35.47562490064044,1096556
100,10926,1102165,-161.88637416,9950,113.07,10.922261012769212,0.0001,35.00321759990617,1098156
100,10936,1103219,-161.79505759,9960,113.29,10.975200392070569,0.0001,34.82323435733193,1099152
100,10947,1104315,-167.31417424,9970,115.5,10.733378683786256,0.0001,34.777926313933605,1100406
100,10956,1105506,-165.7542175,9980,116.87,10.782974256263984,0.0001,34.673971574385085,1101244
100,10973,1106969,-173.27019080999995,9990,120.21,10.708082469004506,0.0001,34.38302205643564,1102931
100,10984,1108210,-178.86717125999996,10000,122.31,10.719307359119293,0.0001,34.26627879910701,1104056
100,10997,1109248,-179.46085171,10010,122.84,10.563532983596401,0.0001,34.151661276120194,1105409
100,11010,1110602,-180.23246967000003,10020,120.7,10.882589008833957,0.0001,34.17090502026279,1106434
100,11021,1111509,-174.28136397000003,10030,118.23,10.724218766250953,0.0001,34.06189962795803,1107594
100,11029,1112428,-170.73813372000004,10040,116.7,10.659572340917926,0.0001,33.936323669721496,1108404
