time/total timesteps,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss
756500,102,15130,50.0,7401,-59.590934020000006,0.0001,12.178913197517396,752400,23.909240341186525
757000,102,15140,50.0,7405,-59.87392864999999,0.0001,12.359659132957459,752800,24.012530193328857
757500,102,15150,50.0,7412,-59.38822599,0.0001,12.307724099159241,753400,23.949834060668945
758000,102,15160,50.0,7416,-60.25015505,0.0001,12.430717644691468,753800,24.031424827575684
758500,102,15170,50.0,7422,-58.498166899999994,0.0001,12.101494369506836,754400,23.987815170288087
759000,102,15180,50.0,7426,-57.78247126,0.0001,12.382467923164368,754800,24.020954380035402
759500,102,15190,50.0,7431,-58.16901838,0.0001,12.100917401313781,755400,23.97573221206665
760000,102,15200,50.0,7435,-58.729209309999995,0.0001,12.190952820777893,755800,23.93586130142212
760500,102,15210,50.0,7441,-59.18595574,0.0001,12.439279351234436,756400,23.959833164215087
761000,102,15220,50.0,7445,-61.582956679999995,0.0001,12.19593318939209,756800,23.966695823669433
761500,102,15230,50.0,7451,-63.764218250000006,0.0001,12.410587654113769,757400,24.01965789794922
762000,102,15240,50.0,7457,-62.30737668,0.0001,12.383580856323242,757800,23.981167488098144
762500,102,15250,50.0,7463,-62.28871665,0.0001,12.468585572242738,758400,23.925590019226075
763000,102,15260,50.0,7468,-62.70675847,0.0001,12.229827494621277,758800,23.97763568878174
763500,102,15270,50.0,7475,-63.728521950000015,0.0001,12.186741986274718,759400,24.015261192321777
764000,102,15280,50.0,7478,-67.72143996000001,0.0001,12.049807209968566,759800,23.990275325775148
764500,102,15290,50.0,7484,-67.69260998,0.0001,12.204776320457459,760400,23.86576177597046
765000,102,15300,50.0,7488,-68.62366484,0.0001,12.373445630073547,760800,24.018572597503663
765500,102,15310,50.0,7493,-69.92031629,0.0001,12.275916094779967,761400,24.050755558013915
766000,102,15320,50.0,7497,-67.53070002,0.0001,11.902056832313537,761800,23.960629634857177
766500,102,15330,50.0,7503,-68.13772803,0.0001,12.269405627250672,762400,23.92268846511841
767000,102,15340,50.0,7507,-70.41237163,0.0001,12.192512140274047,762800,23.925083484649658
767500,102,15350,50.0,7513,-73.45271163000001,0.0001,12.04029564857483,763400,23.971212253570556
768000,102,15360,50.0,7517,-72.58474265,0.0001,12.210223016738892,763800,24.028656196594238
768500,102,15370,50.0,7523,-71.78031831999999,0.0001,12.254035935401916,764400,23.909982357025147
769000,102,15380,50.0,7527,-68.44318913000001,0.0001,12.04632350921631,764800,23.973463668823243
769500,102,15390,50.0,7534,-66.63960795,0.0001,12.064516520500183,765400,23.87353099822998
770000,102,15400,50.0,7537,-68.25955189999999,0.0001,11.799226870536804,765800,23.898059482574464
770500,102,15410,50.0,7543,-67.11395997,0.0001,12.08380473613739,766400,23.939497604370118
771000,102,15420,50.0,7548,-68.86296937000002,0.0001,12.187223739624024,766800,23.922551860809325
771500,102,15430,50.0,7554,-66.24086236000001,0.0001,11.91040719985962,767400,23.936300048828127
772000,102,15440,50.0,7558,-67.48867895,0.0001,12.073410053253173,767800,23.899722061157227
772500,102,15450,50.0,7564,-67.54046377,0.0001,12.161708564758301,768400,24.01271982192993
773000,102,15460,50.0,7568,-68.66518629000001,0.0001,12.25266571521759,768800,23.989316272735596
773500,102,15470,50.0,7573,-70.92723271000001,0.0001,11.968486189842224,769400,23.925498390197752
774000,102,15480,50.0,7577,-71.44104261,0.0001,12.191743779182435,769800,23.913649463653563
774500,102,15490,50.0,7583,-73.72643923999999,0.0001,12.503232355117797,770400,23.934483432769774
775000,102,15500,50.0,7587,-74.21461866,0.0001,12.32795193195343,770800,23.901362915039062
775500,102,15510,50.0,7593,-73.30338505,0.0001,12.211669692993164,771400,23.81016300201416
776000,102,15520,50.0,7597,-71.72145141,0.0001,12.300382356643677,771800,23.92310577392578
776500,102,15530,50.0,7604,-73.80427079,0.0001,12.423583188056945,772400,23.967695693969727
777000,102,15540,50.0,7608,-70.33240649000001,0.0001,12.135039019584656,772800,23.898505039215088
777500,102,15550,50.0,7613,-68.19866803000002,0.0001,12.40004735469818,773400,23.895541343688965
778000,102,15560,50.0,7617,-66.59847086,0.0001,12.479908542633057,773800,23.991542797088623
778500,102,15570,50.0,7623,-63.54828584,0.0001,12.565977540016174,774400,23.84588035583496
779000,102,15580,50.0,7627,-63.055427830000006,0.0001,12.510116448402405,774800,23.915213680267335
779500,102,15590,50.0,7633,-61.46019771,0.0001,12.394390721321106,775400,23.88596218109131
780000,102,15600,50.0,7638,-60.048539880000014,0.0001,12.31401593208313,775800,23.905093383789062
780500,102,15610,50.0,7645,-60.84902515999999,0.0001,12.439231872558594,776400,23.911655864715577
781000,102,15620,50.0,7649,-60.586141080000004,0.0001,12.4307612323761,776800,23.839722080230715
781500,102,15630,50.0,7654,-59.808139309999994,0.0001,12.498776469230652,777400,23.764275588989257
782000,102,15640,50.0,7658,-60.37372029999999,0.0001,12.565418827533723,777800,23.851127986907958
782500,102,15650,50.0,7664,-59.549778419999996,0.0001,12.657853994369507,778400,23.88529977798462
783000,102,15660,50.0,7668,-60.328990350000005,0.0001,12.41150863647461,778800,23.803820991516112
783500,102,15670,50.0,7674,-64.45541218000001,0.0001,12.443700790405273,779400,23.842469749450682
784000,102,15680,50.0,7679,-64.95848031,0.0001,12.479137449264526,779800,23.927676105499266
784500,102,15690,50.0,7685,-66.04672802,0.0001,12.68960901260376,780400,23.87498399734497
785000,102,15700,50.0,7689,-64.07878081,0.0001,12.409546298980713,780800,23.864073486328124
785500,102,15710,50.0,7694,-62.81728802999999,0.0001,12.595621728897095,781400,23.964290046691893
786000,102,15720,50.0,7698,-61.56667108,0.0001,12.84330900669098,781800,23.94295816421509
786500,102,15730,50.0,7704,-61.48932979999999,0.0001,12.561224155426025,782400,23.831341400146485
787000,102,15740,50.0,7708,-62.20038908000001,0.0001,12.70041069984436,782800,23.856063270568846
787500,102,15750,50.0,7714,-62.212966480000006,0.0001,12.576469950675964,783400,23.810042362213135
788000,102,15760,50.0,7717,-61.19652212,0.0001,12.80750410079956,783800,23.888707122802735
788500,102,15770,50.0,7724,-61.01055133999999,0.0001,12.753598079681396,784400,23.698604679107667
789000,102,15780,50.0,7728,-61.58356339000001,0.0001,12.828252153396607,784800,23.79773416519165
789500,102,15790,50.0,7734,-62.652159380000015,0.0001,12.679380884170532,785400,23.835586338043214
790000,102,15800,50.0,7739,-62.82532146999999,0.0001,12.83127712726593,785800,23.879038219451903
790500,102,15810,50.0,7745,-63.29372660000001,0.0001,12.92346694469452,786400,23.78857633590698
791000,102,15820,50.0,7749,-64.4101172,0.0001,12.801732106208801,786800,23.688629608154297
791500,102,15830,50.0,7755,-63.56777918000001,0.0001,12.77033486366272,787400,23.862611618041992
792000,102,15840,50.0,7759,-63.877510669999985,0.0001,12.58758635044098,787800,23.807528057098388
792500,102,15850,50.0,7765,-64.14938518000001,0.0001,12.869545335769653,788400,23.816863288879393
793000,102,15860,50.0,7769,-65.2110912,0.0001,12.88060661315918,788800,23.82308605194092
793500,102,15870,50.0,7774,-63.485383100000014,0.0001,12.873751177787781,789400,23.757925205230713
794000,102,15880,50.0,7779,-62.230519629999996,0.0001,12.663122210502625,789800,23.7304598236084
794500,102,15890,50.0,7785,-61.59600705999999,0.0001,12.70057173728943,790400,23.863659934997557
795000,102,15900,50.0,7790,-62.065248739999994,0.0001,12.946339144706727,790800,23.852251052856445
795500,102,15910,50.0,7796,-63.29437449,0.0001,12.883286056518555,791400,23.807384033203125
796000,102,15920,50.0,7800,-62.6725745,0.0001,12.910027117729188,791800,23.792849254608154
796500,102,15930,50.0,7807,-64.44139202000001,0.0001,12.809054021835328,792400,23.720469284057618
797000,102,15940,50.0,7811,-62.83009975000001,0.0001,12.833174085617065,792800,23.822205696105957
797500,102,15950,50.0,7817,-63.64161646,0.0001,12.794624261856079,793400,23.80278476715088
798000,102,15960,50.0,7821,-65.48256661,0.0001,12.929412569999695,793800,23.802515869140624
798500,102,15970,50.0,7826,-63.70774593000001,0.0001,12.52439335823059,794400,23.82976526260376
799000,102,15980,50.0,7831,-63.80517452,0.0001,12.511463084220885,794800,23.789328441619872
799500,102,15990,50.0,7836,-62.65296492000002,0.0001,12.558794140815735,795400,23.81464822769165
800000,102,16000,50.0,7840,-61.984557550000005,0.0001,12.793211336135863,795800,23.8347963142395
800500,102,16010,50.0,7847,-60.193552739999994,0.0001,12.744808583259582,796400,23.745401992797852
801000,102,16020,50.0,7851,-62.70630131000001,0.0001,12.382948818206787,796800,23.748385486602782
801500,102,16030,50.0,7857,-62.287356450000004,0.0001,12.829879851341248,797400,23.7730619430542
802000,102,16040,50.0,7861,-63.08218298,0.0001,12.70365427017212,797800,23.71923013687134
802500,102,16050,50.0,7866,-62.82420696,0.0001,12.666820731163025,798400,23.80150478363037
803000,102,16060,50.0,7870,-62.55068627,0.0001,12.963175101280212,798800,23.774346313476563
803500,102,16070,50.0,7877,-64.21021942,0.0001,12.813916006088256,799400,23.76303939819336
804000,102,16080,50.0,7882,-63.723703240000006,0.0001,12.823312511444092,799800,23.74903553009033
804500,101,16090,50.0,7888,-66.10386987,0.0001,12.933997020721435,800400,23.75126838684082
805000,101,16100,50.0,7893,-67.28776442,0.0001,12.771629762649535,800800,23.71279224395752
805500,101,16110,50.0,7899,-68.82777912,0.0001,12.614489579200745,801400,23.790765857696535
806000,101,16120,50.0,7902,-68.72309016,0.0001,12.7102783203125,801800,23.748374385833742
806500,101,16130,50.0,7910,-70.75364328000002,0.0001,13.011234703063964,802400,23.70134698867798
807000,101,16140,50.0,7914,-69.69027157000001,0.0001,12.85174593448639,802800,23.787424659729005
807500,101,16150,50.0,7920,-69.61375623999999,0.0001,12.76447582244873,803400,23.69721534729004
808000,101,16160,50.0,7924,-67.02517342,0.0001,12.590693459510803,803800,23.740755481719972
808500,101,16170,50.0,7930,-67.96629421,0.0001,12.823812384605407,804400,23.754911956787108
809000,101,16180,50.0,7934,-70.64735422,0.0001,12.762413711547852,804800,23.734656047821044
809500,101,16190,50.0,7939,-68.66819182,0.0001,13.17581241130829,805400,23.744624881744386
810000,101,16200,50.0,7943,-68.66751878,0.0001,12.893820037841797,805800,23.752223663330078
810500,101,16210,50.0,7949,-68.88652798999999,0.0001,12.793177671432495,806400,23.67491220474243
811000,101,16220,50.0,7953,-66.70854774,0.0001,12.82695432662964,806800,23.693629932403564
811500,101,16230,50.0,7959,-70.07301123,0.0001,12.797985944747925,807400,23.74819959640503
812000,101,16240,50.0,7963,-72.89269674,0.0001,13.135165977478028,807800,23.733631534576418
812500,101,16250,50.0,7970,-74.42064749000001,0.0001,12.684994654655457,808400,23.75841251373291
813000,101,16260,50.0,7976,-76.00211116999999,0.0001,12.749672017097474,808800,23.705095767974854
813500,101,16270,50.0,7982,-75.01649989000002,0.0001,12.838633847236633,809400,23.68416269302368
814000,101,16280,50.0,7987,-73.61004548,0.0001,12.494311842918396,809800,23.65362127304077
814500,101,16290,50.0,7993,-72.66716911,0.0001,12.772637367248535,810400,23.736196212768554
815000,101,16300,50.0,7997,-73.75199167,0.0001,13.002232356071472,810800,23.77515254974365
815500,101,16310,50.0,8003,-71.73063701,0.0001,12.698614521026611,811400,23.79280427932739
816000,101,16320,50.0,8007,-72.13696895999999,0.0001,12.82497344970703,811800,23.837379112243653
816500,101,16330,50.0,8013,-69.15068846000001,0.0001,12.423895330429078,812400,23.760286540985106
817000,101,16340,50.0,8017,-67.17413874,0.0001,12.515720138549804,812800,23.73777702331543
817500,101,16350,50.0,8022,-65.45186803,0.0001,12.916484098434449,813400,23.785912036895752
818000,101,16360,50.0,8027,-66.03803178,0.0001,12.648144149780274,813800,23.793129806518554
818500,101,16370,50.0,8033,-65.08213252,0.0001,12.71525375366211,814400,23.621541500091553
819000,101,16380,50.0,8037,-66.55327126,0.0001,12.800617485046386,814800,23.71824432373047
819500,101,16390,50.0,8043,-66.42478634999999,0.0001,12.819911589622498,815400,23.705320262908934
820000,101,16400,50.0,8048,-67.41890124,0.0001,12.807636513710023,815800,23.712362937927246
820500,101,16410,50.0,8054,-67.92911612,0.0001,12.412980704307556,816400,23.665088386535643
821000,101,16420,50.0,8057,-68.31643773,0.0001,12.897161660194397,816800,23.63497959136963
821500,101,16430,50.0,8065,-66.68464601999999,0.0001,12.81784574508667,817400,23.66727159500122
822000,101,16440,50.0,8070,-67.19009270000001,0.0001,12.835249943733215,817800,23.803195781707764
822500,101,16450,50.0,8075,-68.50100739,0.0001,12.452015504837036,818400,23.789208545684815
823000,101,16460,50.0,8079,-71.48375684,0.0001,12.973777565956116,818800,23.726799182891845
823500,101,16470,50.0,8085,-73.20727731,0.0001,12.791087098121643,819400,23.65708080291748
824000,101,16480,50.0,8089,-72.53677757,0.0001,12.494890131950378,819800,23.662332878112792
824500,101,16490,50.0,8094,-72.88705074,0.0001,12.90908995628357,820400,23.663626346588135
825000,101,16500,50.0,8098,-69.8398207,0.0001,12.609029755592346,820800,23.620897579193116
825500,101,16510,50.0,8104,-73.10234541,0.0001,12.806278867721558,821400,23.692854042053224
826000,101,16520,50.0,8109,-74.55770661999999,0.0001,12.776143841743469,821800,23.681935081481935
826500,101,16530,50.0,8115,-73.37845609,0.0001,12.77126081943512,822400,23.69611888885498
827000,101,16540,50.0,8119,-72.50112191,0.0001,12.720838565826416,822800,23.674544906616212
827500,101,16550,50.0,8126,-71.05564576,0.0001,12.663111457824707,823400,23.715019855499268
828000,101,16560,50.0,8130,-66.65969305,0.0001,12.269611916542054,823800,23.545565280914307
828500,101,16570,50.0,8135,-65.64950119,0.0001,12.595232176780701,824400,23.649416732788087
829000,101,16580,50.0,8140,-64.65695160000001,0.0001,12.457569122314453,824800,23.71889694213867
829500,101,16590,50.0,8146,-68.24272687999999,0.0001,12.536249527931213,825400,23.657978515625
830000,101,16600,50.0,8150,-69.70497543,0.0001,12.751233444213867,825800,23.614892330169678
830500,101,16610,50.0,8157,-67.05281470000001,0.0001,12.770464334487915,826400,23.701330642700196
831000,101,16620,50.0,8161,-67.59445496000001,0.0001,12.476874122619629,826800,23.6635990524292
831500,101,16630,50.0,8167,-67.03226916,0.0001,12.76221591949463,827400,23.730765953063965
832000,101,16640,50.0,8170,-67.52685878999999,0.0001,12.767466368675231,827800,23.57321521759033
832500,101,16650,50.0,8176,-67.05017083999999,0.0001,12.600708446502686,828400,23.66685821533203
833000,101,16660,50.0,8180,-68.45945280999999,0.0001,12.539846363067626,828800,23.538509178161622
833500,101,16670,50.0,8186,-68.449802,0.0001,12.700795817375184,829400,23.67040168762207
834000,101,16680,50.0,8190,-69.21358289,0.0001,12.737397198677064,829800,23.657122020721435
834500,101,16690,50.0,8196,-66.44053906,0.0001,12.61904176235199,830400,23.577436275482178
835000,101,16700,50.0,8202,-65.23890044000001,0.0001,12.739705309867858,830800,23.604148387908936
835500,101,16710,50.0,8207,-64.70078554999999,0.0001,12.457382225990296,831400,23.66412588119507
836000,101,16720,50.0,8212,-63.70622807999999,0.0001,12.523348522186279,831800,23.598983459472656
836500,101,16730,50.0,8217,-64.14591779,0.0001,12.611891236305237,832400,23.546211395263672
837000,101,16740,50.0,8221,-64.81570088,0.0001,12.366077184677124,832800,23.513801460266112
837500,101,16750,50.0,8228,-65.07937289,0.0001,12.262577047348023,833400,23.6210418510437
838000,101,16760,50.0,8232,-63.19858926999999,0.0001,12.25785258769989,833800,23.539867248535156
838500,101,16770,50.0,8238,-62.8782647,0.0001,12.260340638160706,834400,23.514738807678224
839000,101,16780,50.0,8242,-64.39291743,0.0001,12.352453942298888,834800,23.60847146987915
839500,101,16790,50.0,8248,-63.493030579999996,0.0001,12.612511253356933,835400,23.55357500076294
840000,101,16800,50.0,8252,-63.90606726,0.0001,12.63345383644104,835800,23.641653747558593
840500,101,16810,50.0,8259,-64.53219208,0.0001,12.434233422279357,836400,23.655780639648437
841000,101,16820,50.0,8263,-65.70851021,0.0001,12.345501666069032,836800,23.521727352142335
841500,101,16830,50.0,8269,-65.85894929000001,0.0001,12.371734504699708,837400,23.586040802001953
842000,101,16840,50.0,8274,-65.32685774000001,0.0001,12.245863089561462,837800,23.678198490142822
842500,101,16850,50.0,8280,-65.28097120000001,0.0001,12.178673996925355,838400,23.616009426116943
843000,101,16860,50.0,8285,-65.17018710999999,0.0001,12.448976454734803,838800,23.54029905319214
843500,101,16870,50.0,8292,-64.28547769999999,0.0001,12.4725475025177,839400,23.61689199447632
844000,101,16880,50.0,8297,-62.04069733999999,0.0001,12.38219895362854,839800,23.579923782348633
844500,101,16890,50.0,8304,-65.19944473000001,0.0001,12.334129662513734,840400,23.567264461517333
845000,101,16900,50.0,8310,-64.01051866,0.0001,12.350141925811768,840800,23.571547431945802
845500,101,16910,50.0,8316,-64.13792087,0.0001,12.141027460098266,841400,23.60296085357666
846000,101,16920,50.0,8321,-60.60117501999999,0.0001,12.434824094772338,841800,23.56976499557495
846500,101,16930,50.0,8328,-62.057107429999995,0.0001,12.253512029647828,842400,23.559967041015625
847000,101,16940,50.0,8333,-62.34590725000001,0.0001,12.395276675224304,842800,23.52841911315918
847500,101,16950,50.0,8338,-63.08836415,0.0001,12.342014937400817,843400,23.433479957580566
848000,101,16960,50.0,8342,-64.07273906999998,0.0001,12.252777767181396,843800,23.49075252532959
848500,101,16970,50.0,8350,-65.58624874000002,0.0001,12.493780317306518,844400,23.56513927459717
849000,101,16980,50.0,8355,-66.38547572,0.0001,12.28126084804535,844800,23.5821941947937
849500,101,16990,50.0,8360,-63.41159441999999,0.0001,12.403007016181945,845400,23.55247787475586
850000,101,17000,50.0,8364,-64.87994085000001,0.0001,12.405494904518127,845800,23.64885005950928
850500,101,17010,50.0,8371,-69.84818896,0.0001,12.186047716140747,846400,23.560433406829834
851000,101,17020,50.0,8375,-71.55104702,0.0001,12.259233899116516,846800,23.452228507995606
851500,101,17030,50.0,8381,-74.37367024000001,0.0001,12.120811705589295,847400,23.464819259643555
852000,101,17040,50.0,8385,-74.44706796000001,0.0001,12.350427689552307,847800,23.61371265411377
852500,101,17050,50.0,8391,-75.20380056,0.0001,12.16715353012085,848400,23.564602966308595
853000,101,17060,50.0,8396,-74.6847379,0.0001,12.517917666435242,848800,23.56634157180786
853500,101,17070,50.0,8402,-73.85377972,0.0001,12.196197109222412,849400,23.602114658355713
854000,101,17080,50.0,8406,-71.71131670000001,0.0001,12.207641286849976,849800,23.488444442749024
854500,101,17090,50.0,8413,-72.36788023999999,0.0001,12.269644742012025,850400,23.55036485671997
855000,101,17100,50.0,8418,-71.48980903,0.0001,12.368729538917542,850800,23.651523513793947
855500,101,17110,50.0,8423,-65.94408504,0.0001,12.094369730949403,851400,23.499673595428465
856000,101,17120,50.0,8427,-68.56455863000001,0.0001,11.937527179718018,851800,23.474978542327882
856500,101,17130,50.0,8433,-64.07768094,0.0001,12.215044107437134,852400,23.50717056274414
857000,101,17140,50.0,8437,-63.90673398999999,0.0001,12.067220802307128,852800,23.474746952056886
857500,101,17150,50.0,8443,-61.992761470000005,0.0001,12.228275489807128,853400,23.545123958587645
858000,101,17160,50.0,8446,-63.12270559,0.0001,12.100276608467102,853800,23.467879161834716
858500,101,17170,50.0,8452,-61.92078258000001,0.0001,12.036537058353424,854400,23.430752544403077
859000,101,17180,50.0,8456,-65.18552025000001,0.0001,12.154983856678008,854800,23.48151973724365
859500,101,17190,50.0,8462,-64.01793693999998,0.0001,12.284481859207153,855400,23.41534101486206
860000,101,17200,50.0,8466,-64.49697262999999,0.0001,12.351724905967712,855800,23.510696983337404
860500,101,17210,50.0,8473,-63.78207956999999,0.0001,12.078991599082947,856400,23.41476724624634
861000,101,17220,50.0,8477,-62.29643165,0.0001,12.23989869594574,856800,23.463387336730957
861500,101,17230,50.0,8482,-61.61018115999998,0.0001,12.610455169677735,857400,23.557103271484376
862000,101,17240,50.0,8486,-62.35783889,0.0001,12.230651550292968,857800,23.532624111175537
862500,101,17250,50.0,8492,-63.757675199999994,0.0001,12.448168606758118,858400,23.40492269515991
863000,101,17260,50.0,8496,-62.89009208,0.0001,12.108434801101685,858800,23.36741039276123
863500,101,17270,50.0,8502,-64.37294097,0.0001,12.284718089103698,859400,23.4891383934021
864000,101,17280,50.0,8506,-63.618136240000005,0.0001,12.601603775024413,859800,23.486507110595703
864500,101,17290,50.0,8511,-63.146705819999994,0.0001,12.26724235534668,860400,23.401793842315673
865000,101,17300,50.0,8515,-62.94716654,0.0001,12.333310480117797,860800,23.43948163986206
865500,101,17310,50.0,8521,-65.33244314,0.0001,12.600522150993347,861400,23.434110279083253
866000,101,17320,50.0,8525,-63.693462149999995,0.0001,12.517827634811402,861800,23.37618309020996
866500,101,17330,50.0,8531,-64.10839178999998,0.0001,12.73866777420044,862400,23.47250696182251
867000,101,17340,50.0,8535,-62.95444619,0.0001,12.680471968650817,862800,23.515975399017336
867500,101,17350,50.0,8542,-61.87183905,0.0001,12.393698806762695,863400,23.41082960128784
868000,101,17360,50.0,8547,-61.04424557,0.0001,12.562683176994323,863800,23.407824935913087
868500,101,17370,50.0,8553,-60.841955719999994,0.0001,12.766075649261474,864400,23.434518127441407
869000,101,17380,50.0,8557,-59.35747964000001,0.0001,12.717640790939331,864800,23.391494903564453
869500,101,17390,50.0,8563,-59.560265550000004,0.0001,12.864459509849548,865400,23.423787059783937
870000,101,17400,50.0,8567,-62.754926810000015,0.0001,12.670037286281586,865800,23.395193462371825
870500,101,17410,50.0,8572,-60.77533673,0.0001,12.851206073760986,866400,23.427899436950682
871000,101,17420,50.0,8576,-64.13219480000001,0.0001,12.773189115524293,866800,23.444009342193603
871500,101,17430,50.0,8582,-66.78134852000001,0.0001,13.1633270072937,867400,23.481950759887695
872000,101,17440,50.0,8586,-67.63312261000002,0.0001,12.748313257694244,867800,23.398617725372315
872500,101,17450,50.0,8592,-70.03931799,0.0001,12.944903726577758,868400,23.492780418395995
873000,101,17460,50.0,8597,-70.49173764999999,0.0001,12.836333560943604,868800,23.26926025390625
873500,101,17470,50.0,8602,-72.23218431000001,0.0001,12.964595499038696,869400,23.470376987457275
874000,101,17480,50.0,8606,-72.56023793,0.0001,12.94591965675354,869800,23.463370723724367
874500,101,17490,50.0,8613,-73.37284611999999,0.0001,13.143611936569213,870400,23.48082529067993
875000,101,17500,50.0,8616,-74.1546141,0.0001,12.709554839134217,870800,23.459274349212645
875500,101,17510,50.0,8622,-75.6746004,0.0001,12.649468684196473,871400,23.37641046524048
876000,101,17520,50.0,8626,-71.74091711999999,0.0001,12.820248579978943,871800,23.36340669631958
876500,101,17530,50.0,8633,-68.40377285000001,0.0001,12.63103220462799,872400,23.368902797698976
877000,101,17540,50.0,8636,-69.38895283999999,0.0001,12.909219417572022,872800,23.451513271331788
877500,101,17550,50.0,8643,-66.40589602000001,0.0001,12.776707758903504,873400,23.35870283126831
878000,101,17560,50.0,8647,-65.88182118,0.0001,12.766397128105163,873800,23.39135581970215
878500,101,17570,50.0,8653,-64.18580473,0.0001,12.832294921875,874400,23.42763442993164
879000,101,17580,50.0,8657,-63.98421154,0.0001,12.688091349601745,874800,23.448823642730712
879500,101,17590,50.0,8663,-64.63983485000001,0.0001,13.052913384437561,875400,23.34136625289917
880000,101,17600,50.0,8666,-61.07757566999999,0.0001,12.80613660812378,875800,23.285841159820556
880500,101,17610,50.0,8672,-59.96040691,0.0001,12.5568430519104,876400,23.364655570983885
881000,101,17620,50.0,8676,-60.24799719000001,0.0001,12.992309951782227,876800,23.414152965545654
881500,101,17630,50.0,8682,-61.80037635000001,0.0001,12.920058999061585,877400,23.38577402114868
882000,101,17640,50.0,8686,-65.2703719,0.0001,12.916878623962402,877800,23.331084899902343
882500,101,17650,50.0,8692,-66.34884874000001,0.0001,12.89140941143036,878400,23.460341567993165
883000,101,17660,50.0,8697,-66.95993462999999,0.0001,12.891488451957702,878800,23.32332889556885
883500,101,17670,50.0,8702,-66.87757947,0.0001,13.046684613227844,879400,23.298908920288085
884000,101,17680,50.0,8706,-67.49599594,0.0001,12.863210835456847,879800,23.334510574340822
884500,101,17690,50.0,8713,-66.99481968999999,0.0001,13.159519772529602,880400,23.420899410247802
885000,101,17700,50.0,8717,-66.95271569999998,0.0001,13.022814965248108,880800,23.374981155395506
885500,101,17710,50.0,8723,-68.53721116999999,0.0001,13.13236201763153,881400,23.365194702148436
886000,101,17720,50.0,8726,-69.91040115000001,0.0001,12.818762655258178,881800,23.44854866027832
886500,101,17730,50.0,8732,-69.10290318,0.0001,12.693417892456054,882400,23.25006196975708
887000,101,17740,50.0,8736,-64.78806012000001,0.0001,13.297914309501648,882800,23.277642059326173
887500,101,17750,50.0,8742,-68.45161088,0.0001,13.041944460868836,883400,23.38306074142456
888000,101,17760,50.0,8748,-69.75009749,0.0001,12.799842925071717,883800,23.28046543121338
888500,101,17770,50.0,8753,-70.23384786,0.0001,13.106414697170258,884400,23.33800386428833
889000,101,17780,50.0,8757,-69.74812768000001,0.0001,12.915366621017457,884800,23.448213424682617
889500,101,17790,50.0,8763,-70.18713598,0.0001,13.014237484931947,885400,23.32077112197876
890000,101,17800,50.0,8767,-72.41504713,0.0001,12.937455320358277,885800,23.37617172241211
890500,101,17810,50.0,8773,-71.40751630999999,0.0001,12.70932626247406,886400,23.372766075134276
891000,101,17820,50.0,8777,-70.92700308999999,0.0001,12.9348073720932,886800,23.200093460083007
891500,101,17830,50.0,8783,-72.70111490000001,0.0001,13.309070923328399,887400,23.411303215026855
892000,101,17840,50.0,8786,-72.7977159,0.0001,12.956706767082215,887800,23.297208271026612
892500,101,17850,50.0,8793,-68.51158144,0.0001,12.837660336494446,888400,23.357130546569824
893000,101,17860,50.0,8798,-68.48203080000002,0.0001,12.943599033355714,888800,23.315484504699707
893500,101,17870,50.0,8805,-66.80746936999999,0.0001,12.823991503715515,889400,23.271710414886474
894000,101,17880,50.0,8808,-66.93403300000001,0.0001,12.822543458938599,889800,23.2533518409729
894500,101,17890,50.0,8815,-69.41480982,0.0001,12.89122880935669,890400,23.284824085235595
895000,101,17900,50.0,8819,-66.60827102000002,0.0001,12.98035026550293,890800,23.352534809112548
895500,101,17910,50.0,8825,-69.70873794,0.0001,13.059113550186158,891400,23.351006698608398
896000,101,17920,50.0,8829,-71.72434638,0.0001,12.87798508644104,891800,23.314865760803222
896500,101,17930,50.0,8835,-70.94677938,0.0001,12.928014173507691,892400,23.26563470840454
897000,101,17940,50.0,8838,-70.48641731,0.0001,12.757855443954467,892800,23.357538604736327
897500,101,17950,50.0,8844,-70.96641219999998,0.0001,13.09510509967804,893400,23.32808214187622
898000,101,17960,50.0,8848,-73.32520631,0.0001,12.822656669616698,893800,23.377131004333496
898500,101,17970,50.0,8855,-73.87107035999999,0.0001,12.819407806396484,894400,23.320087146759032
899000,101,17980,50.0,8859,-74.64169751,0.0001,12.61494713306427,894800,23.32352415084839
899500,101,17990,50.0,8865,-72.12498217000001,0.0001,13.069949779510498,895400,23.359951400756835
900000,101,18000,50.0,8870,-71.56601323,0.0001,12.881657600402832,895800,23.27478277206421
900500,101,18010,50.0,8875,-69.63348682,0.0001,12.665228540897369,896400,23.292548236846923
901000,101,18020,50.0,8879,-68.39858234999998,0.0001,12.610422329902649,896800,23.24249055862427
901500,101,18030,50.0,8886,-66.80453715,0.0001,12.806310176849365,897400,23.33575803756714
902000,101,18040,50.0,8890,-67.90250679,0.0001,12.756479706764221,897800,23.293459014892576
902500,101,18050,50.0,8897,-67.49881536999999,0.0001,12.694988613128663,898400,23.236904373168944
903000,101,18060,50.0,8902,-64.28232333,0.0001,12.648412404060364,898800,23.260451278686524
903500,101,18070,50.0,8909,-66.55225196,0.0001,12.780400524139404,899400,23.289788417816162
904000,101,18080,50.0,8913,-65.26633485,0.0001,12.732441334724426,899800,23.237742595672607
