time/fps,time/episodes,time/time_elapsed,time/total timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss
118,2990,1257,149500,-114.16960191,50.0,0.14366592328995467,0.0001,145400,20.839898986816408
118,3000,1260,150000,-111.79135298000003,50.0,0.1662487895041704,0.0001,145800,20.843622856140136
118,3010,1266,150500,-112.34375374000001,50.0,0.19543097637593745,0.0001,146400,20.871009674072265
118,3020,1269,151000,-112.00127284,50.0,0.14654510807245968,0.0001,146800,20.905346126556395
118,3030,1274,151500,-110.83160539000002,50.0,0.24823178142309188,0.0001,147400,21.024053440093994
118,3040,1278,152000,-107.46891652000001,50.0,0.14586173307150602,0.0001,147800,20.894891891479492
118,3050,1283,152500,-110.98345949,50.0,0.15222921930253505,0.0001,148400,20.9768390083313
118,3060,1287,153000,-109.31624827999998,50.0,0.19849924735724925,0.0001,148800,20.979466953277587
118,3070,1292,153500,-110.32087649999998,50.0,0.1525376606732607,0.0001,149400,21.080583686828614
118,3080,1296,154000,-110.99545615,50.0,0.16199678003787996,0.0001,149800,21.146484870910644
118,3090,1301,154500,-115.68413231000001,50.0,0.20914112642407418,0.0001,150400,21.188406982421874
118,3100,1304,155000,-118.11759820999998,50.0,0.16867386855185032,0.0001,150800,21.195461597442627
118,3110,1309,155500,-121.82930484000002,50.0,0.17850079089403154,0.0001,151400,21.326454849243163
118,3120,1313,156000,-123.57562743999999,50.0,0.1787090953439474,0.0001,151800,21.305900554656983
118,3130,1318,156500,-123.54662071999999,50.0,0.2930638425797224,0.0001,152400,21.316422805786132
118,3140,1322,157000,-124.50984803,50.0,0.2873855726420879,0.0001,152800,21.473376789093017
118,3150,1328,157500,-119.00977001999998,50.0,0.17169169493019582,0.0001,153400,21.394045124053957
118,3160,1331,158000,-122.00478615999998,50.0,0.17598212949931621,0.0001,153800,21.457367038726808
118,3170,1336,158500,-121.37202672000001,50.0,0.17935287557542323,0.0001,154400,21.464150066375733
118,3180,1339,159000,-118.28166212000002,50.0,0.21960786186158657,0.0001,154800,21.529946193695068
118,3190,1345,159500,-114.40265065,50.0,0.20981896884739398,0.0001,155400,21.48102210998535
118,3200,1348,160000,-109.45380323,50.0,0.19891000129282474,0.0001,155800,21.536915721893312
118,3210,1354,160500,-109.40972685000001,50.0,0.1908109213411808,0.0001,156400,21.65803186416626
118,3220,1358,161000,-105.56402806999999,50.0,0.19797281391918659,0.0001,156800,21.643283863067627
118,3230,1363,161500,-108.03513584000002,50.0,0.22975465573370457,0.0001,157400,21.601997509002686
118,3240,1366,162000,-109.01899752,50.0,0.20958512097597123,0.0001,157800,21.669399757385253
118,3250,1371,162500,-107.91545627999999,50.0,0.2055216196924448,0.0001,158400,21.751002140045166
118,3260,1375,163000,-103.39452168,50.0,0.2847771968692541,0.0001,158800,21.704976596832275
118,3270,1379,163500,-104.06461801000002,50.0,0.19965689226984978,0.0001,159400,21.7263277053833
118,3280,1383,164000,-100.97437269,50.0,0.20389752253890037,0.0001,159800,21.741883163452147
118,3290,1388,164500,-96.97487532999999,50.0,0.21201919503509997,0.0001,160400,21.751503505706786
118,3300,1392,165000,-95.96130001,50.0,0.21467116221785545,0.0001,160800,21.791265449523927
118,3310,1397,165500,-93.57720851000002,50.0,0.23092976599931717,0.0001,161400,21.76358949661255
118,3320,1400,166000,-92.68630164999999,50.0,0.2149141738563776,0.0001,161800,21.777774353027343
118,3330,1405,166500,-92.03833252000003,50.0,0.22106630474328995,0.0001,162400,21.855731811523437
118,3340,1409,167000,-89.42289018,50.0,0.2202894987910986,0.0001,162800,21.84267578125
118,3350,1414,167500,-94.63753126999998,50.0,0.22914885714650154,0.0001,163400,21.926313209533692
118,3360,1417,168000,-95.54320338000001,50.0,0.2304741172492504,0.0001,163800,22.002388820648193
118,3370,1422,168500,-95.32347735000002,50.0,0.3069151452183723,0.0001,164400,22.099098892211913
118,3380,1425,169000,-98.50488272000001,50.0,0.26504307113587855,0.0001,164800,22.01307529449463
118,3390,1431,169500,-99.00501410999999,50.0,0.23069057658314704,0.0001,165400,22.011474571228028
118,3400,1434,170000,-100.53621371000001,50.0,0.23830290466547013,0.0001,165800,22.006816692352295
118,3410,1439,170500,-100.05638639,50.0,0.31012086011469364,0.0001,166400,22.14917848587036
118,3420,1443,171000,-101.96723112999999,50.0,0.24443290509283544,0.0001,166800,22.099522018432616
118,3430,1448,171500,-104.53197099,50.0,0.24913596257567405,0.0001,167400,22.243686199188232
118,3440,1451,172000,-105.05659586999998,50.0,0.2571046333014965,0.0001,167800,22.218997440338136
118,3450,1457,172500,-101.32175401999999,50.0,0.30167416781187056,0.0001,168400,22.231801052093505
118,3460,1460,173000,-98.43046387,50.0,0.2546192564815283,0.0001,168800,22.211754779815674
118,3470,1467,173500,-95.73886871,50.0,0.26044544257223606,0.0001,169400,22.255449752807618
118,3480,1472,174000,-95.49266139000001,50.0,0.29257718987762926,0.0001,169800,22.314659690856935
118,3490,1477,174500,-92.08385344,50.0,0.27402242794632914,0.0001,170400,22.26763111114502
118,3500,1480,175000,-93.63950647000001,50.0,0.2648042124509811,0.0001,170800,22.280631999969483
118,3510,1485,175500,-94.07715488,50.0,0.36197135590016843,0.0001,171400,22.44930797576904
118,3520,1489,176000,-92.67506515999999,50.0,0.27501185789704324,0.0001,171800,22.34019021987915
118,3530,1494,176500,-87.98812658999998,50.0,0.28284489750862124,0.0001,172400,22.372587585449217
118,3540,1498,177000,-87.94723999,50.0,0.3516916012018919,0.0001,172800,22.430553455352783
118,3550,1502,177500,-87.58924598,50.0,0.2875773224979639,0.0001,173400,22.434235191345216
118,3560,1506,178000,-86.98653962999998,50.0,0.2980240254849196,0.0001,173800,22.414719467163085
117,3570,1512,178500,-90.08716032000002,50.0,0.30002236053347586,0.0001,174400,22.46470527648926
118,3580,1516,179000,-87.85877964,50.0,0.29364736050367357,0.0001,174800,22.51630033493042
117,3590,1521,179500,-90.18661903999998,50.0,0.29500975102186205,0.0001,175400,22.531657161712648
117,3600,1525,180000,-86.46997409000001,50.0,0.3031923206150532,0.0001,175800,22.506988201141358
117,3610,1530,180500,-86.22184017000001,50.0,0.30406110048294066,0.0001,176400,22.553439598083497
117,3620,1534,181000,-86.91761066999999,50.0,0.3194086642563343,0.0001,176800,22.58063175201416
117,3630,1539,181500,-90.37307976000002,50.0,0.32697531148791315,0.0001,177400,22.72292697906494
117,3640,1543,182000,-92.25834912,50.0,0.31500664666295053,0.0001,177800,22.599969615936278
117,3650,1549,182500,-97.20109935,50.0,0.3382699543237686,0.0001,178400,22.64269437789917
117,3660,1552,183000,-97.14093343999998,50.0,0.324872535020113,0.0001,178800,22.64653022766113
117,3670,1557,183500,-95.20841709999999,50.0,0.3947174246609211,0.0001,179400,22.61294132232666
117,3680,1561,184000,-99.21932149999999,50.0,0.33000736743211745,0.0001,179800,22.78011386871338
117,3690,1567,184500,-98.74434642,50.0,0.33125649333000184,0.0001,180400,22.792069721221925
117,3700,1571,185000,-100.38598338,50.0,0.3402140837907791,0.0001,180800,22.83156286239624
117,3710,1576,185500,-101.0099095,50.0,0.3573554287850857,0.0001,181400,22.85649482727051
117,3720,1580,186000,-100.87343892000001,50.0,0.36901853322982786,0.0001,181800,22.877978477478027
117,3730,1585,186500,-99.56822799999998,50.0,0.3515766477584839,0.0001,182400,22.81443586349487
117,3740,1588,187000,-95.76822185,50.0,0.5314718075096607,0.0001,182800,22.89001543045044
117,3750,1594,187500,-88.91846667,50.0,0.3587737160921097,0.0001,183400,22.905080051422118
117,3760,1598,188000,-87.92422484000001,50.0,0.35538691088557245,0.0001,183800,22.85802070617676
117,3770,1603,188500,-92.20471065999999,50.0,0.3797250321507454,0.0001,184400,22.911040019989013
117,3780,1607,189000,-87.89620479,50.0,0.4320886752009392,0.0001,184800,22.99786642074585
117,3790,1614,189500,-90.10563607,50.0,0.3825092834234238,0.0001,185400,22.97785762786865
117,3800,1617,190000,-88.10471102000001,50.0,0.3796057540178299,0.0001,185800,23.042004623413085
117,3810,1622,190500,-88.66289176000002,50.0,0.3876162697374821,0.0001,186400,23.041218585968018
117,3820,1626,191000,-88.42473734000001,50.0,0.4049215918779373,0.0001,186800,23.00810754776001
117,3830,1630,191500,-83.76093443000002,50.0,0.39777832224965093,0.0001,187400,22.999529628753663
117,3840,1634,192000,-86.43441345,50.0,0.3937842334806919,0.0001,187800,23.058631477355956
117,3850,1639,192500,-87.79814402000002,50.0,0.399499708712101,0.0001,188400,23.100590076446533
117,3860,1643,193000,-88.94827895999998,50.0,0.4963885071873665,0.0001,188800,23.11376989364624
117,3870,1648,193500,-83.55616244000001,50.0,0.40512371718883516,0.0001,189400,23.09751495361328
117,3880,1651,194000,-81.82234548,50.0,0.4098281365633011,0.0001,189800,23.141624336242675
117,3890,1656,194500,-80.97410190999999,50.0,0.4265266314148903,0.0001,190400,23.053430309295653
117,3900,1660,195000,-86.01875799999999,50.0,0.4301434925198555,0.0001,190800,23.128787002563477
117,3910,1665,195500,-81.77520229999999,50.0,0.4532090465724468,0.0001,191400,23.18576721191406
117,3920,1669,196000,-81.40060457999999,50.0,0.4488147030770779,0.0001,191800,23.14782573699951
117,3930,1674,196500,-87.67124046999999,50.0,0.4450142259895802,0.0001,192400,23.27290033340454
117,3940,1678,197000,-84.48705636000001,50.0,0.45202976986765864,0.0001,192800,23.307469139099123
117,3950,1683,197500,-83.16244318,50.0,0.5602852275967598,0.0001,193400,23.296367111206056
117,3960,1687,198000,-84.20603322999999,50.0,0.4398511964082718,0.0001,193800,23.2250608253479
117,3970,1692,198500,-85.21761139,50.0,0.45771792232990266,0.0001,194400,23.28767427444458
117,3980,1696,199000,-85.5342766,50.0,0.45547818079590796,0.0001,194800,23.257577934265136
117,3990,1701,199500,-86.74380169999999,50.0,0.47394164964556695,0.0001,195400,23.363096084594726
117,4000,1704,200000,-83.77830618,50.0,0.4666387589275837,0.0001,195800,23.30980266571045
117,4010,1709,200500,-85.07657552999999,50.0,0.4748793025314808,0.0001,196400,23.391808433532717
117,4020,1713,201000,-83.74915471,50.0,0.47677160918712613,0.0001,196800,23.310226707458497
117,4030,1717,201500,-83.58920191000001,50.0,0.5129380606114864,0.0001,197400,23.43831890106201
117,4040,1721,202000,-86.31280878000001,50.0,0.49399118244647977,0.0001,197800,23.459819297790528
117,4050,1726,202500,-87.14092263,50.0,0.5205214844644069,0.0001,198400,23.481122646331787
117,4060,1730,203000,-85.86963013999998,50.0,0.5097190907597542,0.0001,198800,23.4930078125
117,4070,1735,203500,-84.11254079,50.0,0.5065353366732598,0.0001,199400,23.47589546203613
117,4080,1738,204000,-83.5825988,50.0,0.5011851154267788,0.0001,199800,23.48770668029785
117,4090,1743,204500,-80.91955206,50.0,0.5159713992476463,0.0001,200400,23.58509817123413
117,4100,1747,205000,-79.79952411,50.0,0.5225249010324479,0.0001,200800,23.488665218353272
117,4110,1753,205500,-86.49214395000003,50.0,0.5598066511750222,0.0001,201400,23.583486919403075
117,4120,1758,206000,-87.82678985000001,50.0,0.5403180940449238,0.0001,201800,23.534158458709715
117,4130,1763,206500,-82.00193126,50.0,0.5820117665827275,0.0001,202400,23.564374504089354
117,4140,1768,207000,-79.73510485000001,50.0,0.5525107641518116,0.0001,202800,23.542910785675048
116,4150,1774,207500,-79.09347173,50.0,0.5636137133836746,0.0001,203400,23.594891510009766
116,4160,1778,208000,-78.89925836,50.0,0.5583964943885803,0.0001,203800,23.585914630889892
116,4170,1784,208500,-81.16347628999999,50.0,0.5578339833021164,0.0001,204400,23.655409984588623
116,4180,1787,209000,-83.10563332,50.0,0.5812307730317116,0.0001,204800,23.663959674835205
116,4190,1792,209500,-81.31910354,50.0,0.5741392901539802,0.0001,205400,23.774908351898194
116,4200,1796,210000,-82.92556704999998,50.0,0.589228817820549,0.0001,205800,23.695576210021972
116,4210,1801,210500,-77.10517363,50.0,0.5700165301561355,0.0001,206400,23.665377960205078
116,4220,1804,211000,-78.40728364,50.0,0.6223125022649765,0.0001,206800,23.72467933654785
116,4230,1809,211500,-78.34980571,50.0,0.592238883972168,0.0001,207400,23.700628147125244
116,4240,1814,212000,-80.67960345,50.0,0.6374055241048336,0.0001,207800,23.755299243927002
116,4250,1819,212500,-80.56248925,50.0,0.6081619304418564,0.0001,208400,23.70643304824829
116,4260,1822,213000,-83.99090266000002,50.0,0.7086343866586685,0.0001,208800,23.702089805603027
116,4270,1827,213500,-82.09459912999999,50.0,0.7140761497616768,0.0001,209400,23.78096239089966
116,4280,1832,214000,-80.58495137,50.0,0.6083781734108925,0.0001,209800,23.734265632629395
116,4290,1837,214500,-81.68767128,50.0,0.620678813457489,0.0001,210400,23.866598052978517
116,4300,1840,215000,-77.97410464,50.0,0.6194322445988655,0.0001,210800,23.800289154052734
116,4310,1845,215500,-77.36544315,50.0,0.6976589620113373,0.0001,211400,23.822620964050294
116,4320,1849,216000,-78.60761357,50.0,0.6483149853348732,0.0001,211800,23.87372037887573
116,4330,1854,216500,-80.92420805,50.0,0.6495587161183357,0.0001,212400,23.818120384216307
116,4340,1857,217000,-79.73799377,50.0,0.6479440733790398,0.0001,212800,23.839774208068846
116,4350,1862,217500,-80.59580244,50.0,0.6471515271067619,0.0001,213400,23.901188640594484
116,4360,1866,218000,-77.32095867,50.0,0.674897283911705,0.0001,213800,23.845528316497802
116,4370,1870,218500,-80.20167779000002,50.0,0.6825285774469375,0.0001,214400,23.97485719680786
116,4380,1874,219000,-84.64748181,50.0,0.6803170546889306,0.0001,214800,23.931489486694336
116,4390,1879,219500,-84.33154993000002,50.0,0.7025638654828071,0.0001,215400,23.956956386566162
116,4400,1882,220000,-86.69467665999998,50.0,0.7201332500576973,0.0001,215800,24.017230796813966
116,4410,1887,220500,-85.54437039,50.0,0.6881982743740082,0.0001,216400,24.046688442230224
116,4420,1891,221000,-84.05025767000001,50.0,0.6908781605958939,0.0001,216800,23.994119472503662
116,4430,1896,221500,-85.98350011999999,50.0,0.703429394364357,0.0001,217400,24.014003143310546
116,4440,1900,222000,-84.97102207,50.0,0.7064844053983689,0.0001,217800,24.05472640991211
116,4450,1906,222500,-84.17473094,50.0,0.808521763086319,0.0001,218400,24.024089488983154
116,4460,1909,223000,-83.57762123999998,50.0,0.75091014534235,0.0001,218800,24.041296348571777
116,4470,1914,223500,-83.17012421999999,50.0,0.7408123144507408,0.0001,219400,24.116968994140624
116,4480,1918,224000,-79.20534391000001,50.0,0.7321049785614013,0.0001,219800,24.046949462890623
116,4490,1924,224500,-80.53457351,50.0,0.7605232051014901,0.0001,220400,24.14556619644165
116,4500,1928,225000,-78.55203564,50.0,0.7772285175323487,0.0001,220800,24.160697841644286
116,4510,1933,225500,-80.37634864,50.0,0.8351236435770989,0.0001,221400,24.05722713470459
116,4520,1936,226000,-79.51040975,50.0,0.8798167258501053,0.0001,221800,24.131753273010254
116,4530,1941,226500,-77.04732359999998,50.0,0.7781385239958764,0.0001,222400,24.132725448608397
116,4540,1945,227000,-75.36598434000001,50.0,0.7663609391450882,0.0001,222800,24.090775718688963
116,4550,1950,227500,-76.76056021999999,50.0,0.7788756918907166,0.0001,223400,24.120106773376463
116,4560,1954,228000,-78.30399476999999,50.0,0.7825293415784835,0.0001,223800,24.153308086395263
116,4570,1959,228500,-80.19266529,50.0,0.795852675139904,0.0001,224400,24.1701895904541
116,4580,1963,229000,-78.91067275,50.0,0.8589653459191322,0.0001,224800,24.12177183151245
116,4590,1968,229500,-76.78227426,50.0,0.8157781019806862,0.0001,225400,24.206388263702394
116,4600,1971,230000,-78.2581434,50.0,0.8019775557518005,0.0001,225800,24.1712802696228
116,4610,1976,230500,-79.07951002,50.0,0.8189653784036637,0.0001,226400,24.19068733215332
116,4620,1981,231000,-77.35052234999999,50.0,0.837120563685894,0.0001,226800,24.21735330581665
116,4630,1985,231500,-75.82582312,50.0,0.8307765847444535,0.0001,227400,24.282931175231933
116,4640,1989,232000,-76.73182196,50.0,0.8321160185337066,0.0001,227800,24.261956386566162
116,4650,1995,232500,-77.01853644,50.0,0.8899367529153824,0.0001,228400,24.22939607620239
116,4660,1998,233000,-73.96657953,50.0,0.8483347478508949,0.0001,228800,24.28487503051758
116,4670,2003,233500,-71.63132014,50.0,0.8472001692652702,0.0001,229400,24.16567132949829
116,4680,2007,234000,-72.93847973999999,50.0,0.9284097072482109,0.0001,229800,24.32849136352539
116,4690,2012,234500,-74.69310182,50.0,0.8647687387466431,0.0001,230400,24.22068096160889
116,4700,2015,235000,-72.32728871,50.0,0.867470466196537,0.0001,230800,24.29688913345337
116,4710,2020,235500,-69.38950238,50.0,0.887259013056755,0.0001,231400,24.31408525466919
116,4720,2023,236000,-71.56867240999999,50.0,0.9087038969993592,0.0001,231800,24.340014266967774
116,4730,2028,236500,-71.33018217,50.0,0.8926125401258469,0.0001,232400,24.329258460998535
116,4740,2032,237000,-71.05105566,50.0,0.9222224572300911,0.0001,232800,24.366310138702392
116,4750,2037,237500,-69.98598984,50.0,0.8892855301499367,0.0001,233400,24.383701152801514
116,4760,2040,238000,-71.57029706,50.0,0.9103853517770767,0.0001,233800,24.376606769561768
116,4770,2045,238500,-69.62730295000001,50.0,0.9108050072193146,0.0001,234400,24.369999389648438
116,4780,2048,239000,-67.88789563,50.0,0.9247357007861138,0.0001,234800,24.330397396087648
116,4790,2054,239500,-67.49654953,50.0,0.9373977094888687,0.0001,235400,24.331540145874023
116,4800,2058,240000,-70.4353784,50.0,0.9636546367406845,0.0001,235800,24.35059118270874
116,4810,2063,240500,-71.2170406,50.0,0.9447396931052208,0.0001,236400,24.382093925476074
116,4820,2067,241000,-69.19136164000001,50.0,0.9486077666282654,0.0001,236800,24.385504169464113
116,4830,2072,241500,-70.42530559,50.0,1.071340570151806,0.0001,237400,24.367880306243897
116,4840,2075,242000,-71.48356243,50.0,0.9770541563630104,0.0001,237800,24.346943950653078
116,4850,2081,242500,-71.08639382,50.0,0.9733868524432182,0.0001,238400,24.433294105529786
